age,tenure_months,num_products,is_active_member,balance,estimated_clv,txn_avg_90d,txn_count_30d,app_sessions_30d,days_since_last_txn,failed_txn_rate,num_complaints,num_unresolved,downtime_exposure,fraud_flag,monthly_fee,primary_channel,region_group,churn_probability,risk_band,expected_retention_value,reason_codes,recommended_action,decision,suppression_note,customer_id,churn_30d
58.0,69.0,3.0,1.0,173717.91,81342.12,4.5,7.0,9.0,1.0,0.097,1.0,1.0,2.0,0.0,250.0,USSD,Lagos-Island,0.4859950820809537,Medium,8382.967571509696,"Unresolved service issues (1 open), High failed-transaction rate (9.7%)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003846,0
36.0,105.0,1.0,0.0,21577.58,86965.1,7.8,7.0,9.0,2.0,0.03,1.0,0.0,1.0,0.0,500.0,USSD,Lagos-Mainland,0.3275752038222512,Low,5621.902589480615,Single-product relationship,"Needs-based review: suitability check, no automatic sale",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003847,0
56.0,79.0,1.0,1.0,55716.37,47260.17,14.2,10.0,11.0,5.0,0.066,2.0,2.0,3.0,0.0,500.0,USSD,Lagos-Mainland,0.8753474327849465,Critical,8842.267120620036,"Unresolved service issues (2 open), Downtime exposure (3 days), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003848,1
29.0,57.0,1.0,1.0,,36760.74,4.1,13.0,7.0,4.0,0.1,1.0,1.0,1.0,0.0,100.0,Internet,Lagos-Island,0.38039389119158257,Medium,1995.8902329205139,"Unresolved service issues (1 open), High failed-transaction rate (10.0%), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003849,0
56.0,23.0,1.0,1.0,19850.32,75627.82,31.5,11.0,13.0,18.0,0.082,2.0,1.0,3.0,0.0,250.0,App,Lagos-Mainland,0.829189380011913,Critical,14177.44629436314,"Unresolved service issues (1 open), High failed-transaction rate (8.2%), Downtime exposure (3 days)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003850,0
20.0,41.0,2.0,0.0,79030.07,123195.18,17.1,8.0,9.0,5.0,,1.0,,2.0,0.0,0.0,App,Lagos-Island,0.4461864279449299,Medium,12242.004326058166,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003851,1
23.0,102.0,1.0,1.0,61105.08,52121.16,5.4,7.0,13.0,2.0,0.069,1.0,0.0,1.0,0.0,100.0,App,Lagos-Mainland,0.24771695437659388,Low,1727.8237534437876,Single-product relationship,"Needs-based review: suitability check, no automatic sale",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003852,0
36.0,26.0,1.0,1.0,106899.23,79895.42,8.1,9.0,10.0,1.0,0.412,0.0,0.0,0.0,0.0,0.0,USSD,Lagos-Island,0.22602829290359347,Low,3014.656348353905,"High failed-transaction rate (41.2%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003853,0
43.0,79.0,1.0,1.0,99081.62,265005.68,3.7,9.0,12.0,6.0,0.021,1.0,1.0,3.0,0.0,0.0,App,Lagos-Island,0.5080334330172195,High,32157.936344865673,"Unresolved service issues (1 open), Downtime exposure (3 days), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003854,0
54.0,58.0,1.0,1.0,94417.31,104074.84,17.5,11.0,17.0,3.0,0.156,0.0,0.0,1.0,0.0,100.0,Branch,Lagos-Island,0.13683653025382012,Low,2060.3099980803718,"High failed-transaction rate (15.6%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003855,0
36.0,39.0,2.0,1.0,149466.46,75404.85,9.1,7.0,7.0,4.0,0.154,1.0,0.0,0.0,0.0,50.0,App,Lagos-Island,0.3025613718800125,Low,4203.64871560164,High failed-transaction rate (15.4%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003856,0
18.0,86.0,2.0,0.0,146783.39,84809.51,11.5,7.0,5.0,3.0,0.298,1.0,0.0,2.0,,50.0,App,Lagos-Island,0.6405037752103534,High,12080.202832185054,High failed-transaction rate (29.8%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003857,0
34.0,44.0,2.0,1.0,46803.13,234557.13,10.1,3.0,13.0,13.0,0.03,0.0,,1.0,0.0,50.0,App,Other,0.25739570615087376,Low,13593.499527268074,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003858,0
40.0,35.0,2.0,1.0,,125797.14,14.7,10.0,9.0,7.0,0.161,0.0,0.0,2.0,0.0,250.0,,,0.17569124606849607,Low,4025.3640696132625,High failed-transaction rate (16.1%),Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003859,0
46.0,63.0,1.0,1.0,123275.29,54129.43,5.3,8.0,8.0,19.0,0.073,2.0,0.0,0.0,0.0,250.0,App,Lagos-Island,0.5748578758983033,High,6279.182288346474,"Repeated complaints (2), Single-product relationship","Needs-based review: suitability check, no automatic sale",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003860,0
51.0,91.0,2.0,1.0,88055.47,132825.17,36.3,6.0,5.0,6.0,0.082,0.0,0.0,2.0,0.0,500.0,,Lagos-Island,0.33088758257466927,Low,9487.549851592372,High failed-transaction rate (8.2%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003861,0
30.0,,1.0,1.0,100727.36,42210.39,14.8,7.0,6.0,4.0,0.016,2.0,1.0,,0.0,50.0,App,Lagos-Mainland,0.669927891125242,High,5569.4793890685005,"Unresolved service issues (1 open), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003862,0
49.0,75.0,3.0,1.0,79944.65,93359.86,15.8,5.0,13.0,,0.1,0.0,0.0,2.0,0.0,0.0,USSD,Other,0.16527301591515042,Low,2357.4664069040537,High failed-transaction rate (10.0%),Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003863,0
50.0,79.0,1.0,1.0,52552.82,181894.51,12.0,5.0,4.0,,0.2,1.0,1.0,2.0,0.0,50.0,App,Lagos-Mainland,0.7490462131908869,Critical,32561.848478927983,"Unresolved service issues (1 open), High failed-transaction rate (20.0%), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003864,0
58.0,94.0,1.0,0.0,118801.81,93976.93,5.3,9.0,14.0,1.0,0.42,1.0,0.0,4.0,0.0,250.0,Branch,Other,0.7371246242633617,Critical,15818.177303918557,"High failed-transaction rate (42.0%), Downtime exposure (4 days), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003865,1
45.0,33.0,1.0,1.0,39646.34,39991.94,8.2,3.0,11.0,6.0,0.06,1.0,1.0,0.0,0.0,50.0,Branch,Lagos-Mainland,0.5952227855819727,High,4451.02848190678,"Unresolved service issues (1 open), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003866,0
60.0,30.0,2.0,0.0,281322.48,88369.23,7.5,13.0,7.0,19.0,0.102,0.0,0.0,2.0,0.0,100.0,App,Other,0.34756453666743864,Low,6178.5026201520795,High failed-transaction rate (10.2%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003867,0
29.0,58.0,1.0,1.0,263359.93,181060.18,19.2,6.0,15.0,4.0,0.246,0.0,0.0,1.0,0.0,100.0,Internet,Lagos-Island,0.2991027010028156,Low,12038.897220513993,"High failed-transaction rate (24.6%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003868,1
,76.0,3.0,1.0,324258.29,51488.41,5.7,7.0,10.0,3.0,0.102,1.0,1.0,2.0,0.0,0.0,Internet,Other,0.5276845705593692,High,5292.409879908683,"Unresolved service issues (1 open), High failed-transaction rate (10.2%)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003869,0
20.0,77.0,1.0,0.0,92465.69,131591.39,10.5,6.0,7.0,1.0,0.275,0.0,0.0,4.0,0.0,50.0,Agent,Other,0.45543432148219,Medium,13482.808854387062,"High failed-transaction rate (27.5%), Downtime exposure (4 days), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003870,0
23.0,19.0,3.0,1.0,58361.88,187086.11,4.2,6.0,12.0,9.0,0.069,0.0,0.0,4.0,0.0,50.0,USSD,Other,0.25012793101765407,Low,10198.86540411031,Downtime exposure (4 days),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003871,0
62.0,93.0,2.0,0.0,202124.32,112277.98,14.5,13.0,12.0,0.0,0.29,0.0,0.0,3.0,0.0,50.0,Branch,Other,0.2878863564716826,Low,6580.824643550111,"High failed-transaction rate (29.0%), Downtime exposure (3 days)",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003872,0
42.0,44.0,1.0,1.0,81350.96,90671.31,6.5,8.0,8.0,26.0,0.059,0.0,0.0,2.0,0.0,250.0,Internet,Lagos-Island,0.4157849559233819,Medium,7924.941657966323,"Inactivity (26 days since last txn), Single-product relationship",Re-engagement via Internet: usability nudge + low-friction check-in (suppress if opted out),FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003873,0
50.0,105.0,1.0,1.0,142432.99,54506.98,15.4,12.0,10.0,0.0,0.134,0.0,0.0,3.0,0.0,100.0,App,Lagos-Island,0.17070582472884008,Low,826.1647435945979,"High failed-transaction rate (13.4%), Downtime exposure (3 days), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003874,0
49.0,87.0,1.0,1.0,141731.7,59242.48,18.1,5.0,13.0,4.0,0.23,1.0,0.0,1.0,0.0,100.0,App,Lagos-Island,0.46478462297100526,Medium,5383.74843266683,"High failed-transaction rate (23.0%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003875,0
54.0,117.0,3.0,1.0,40636.31,74943.79,27.4,9.0,6.0,1.0,0.054,1.0,1.0,3.0,0.0,50.0,Internet,Lagos-Island,0.4464870363976953,Medium,6865.357673377808,"Unresolved service issues (1 open), Downtime exposure (3 days)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003876,1
30.0,76.0,3.0,1.0,116786.79,133601.43,9.3,6.0,6.0,1.0,0.033,0.0,0.0,1.0,0.0,50.0,App,Other,0.13759385413937267,Low,3095.683918057902,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003877,0
27.0,63.0,1.0,1.0,137351.14,303584.19,11.9,7.0,8.0,0.0,0.164,0.0,0.0,0.0,0.0,0.0,USSD,Other,0.1289196627793383,Low,8284.492849984643,"High failed-transaction rate (16.4%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003878,0
20.0,,1.0,1.0,73951.43,51884.51,10.0,5.0,6.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,Branch,Lagos-Island,0.2369277745482456,Low,1573.2203719565487,"High failed-transaction rate (18.0%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003879,0
62.0,48.0,1.0,0.0,21920.65,123009.59,8.1,7.0,12.0,7.0,0.201,1.0,0.0,1.0,0.0,250.0,App,Lagos-Island,0.511285004530284,High,14223.239695104594,"High failed-transaction rate (20.1%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003880,1
29.0,103.0,1.0,1.0,205338.71,161124.13,16.8,7.0,13.0,1.0,0.097,1.0,0.0,3.0,0.0,0.0,USSD,Lagos-Mainland,0.3008531506727087,Low,10618.675539974776,"High failed-transaction rate (9.7%), Downtime exposure (3 days), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003881,0
47.0,46.0,2.0,0.0,,89739.6,7.8,13.0,8.0,9.0,0.138,1.0,0.0,1.0,0.0,50.0,App,Other,0.301861646212177,Low,5272.23584660557,High failed-transaction rate (13.8%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003882,0
41.0,7.0,1.0,1.0,85364.68,87348.16,14.8,3.0,7.0,16.0,0.109,0.0,0.0,1.0,0.0,50.0,App,Lagos-Mainland,0.4410651468195577,Medium,8131.5572537045555,"High failed-transaction rate (10.9%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003883,0
26.0,30.0,1.0,1.0,62868.41,,1.3,8.0,12.0,7.0,0.204,0.0,0.0,0.0,1.0,50.0,App,Lagos-Mainland,0.2998154849930287,Low,-1500.0,"High failed-transaction rate (20.4%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003884,1
39.0,71.0,3.0,1.0,18089.76,98923.89,6.5,11.0,11.0,1.0,0.062,0.0,0.0,2.0,0.0,100.0,App,Lagos-Mainland,0.09145178570497765,Low,761.6915973456953,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003885,0
22.0,75.0,2.0,1.0,88959.9,,17.1,6.0,12.0,0.0,,1.0,0.0,1.0,0.0,250.0,Internet,Other,0.2866584329534117,Low,-1500.0,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003886,0
27.0,118.0,2.0,0.0,55052.06,69973.46,10.3,10.0,9.0,20.0,0.158,0.0,0.0,2.0,0.0,50.0,App,Lagos-Mainland,0.4291902050494953,Medium,6007.980911355665,High failed-transaction rate (15.8%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-003887,0
