Respondent_ID,Valid_Record,Consent,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,CHD1,CHD2,CHD3,CHD4,CHD5,CHD6,CHD7,CHD8,CHD9,CHD10,AIA1,AIA2,AIA3,AIA4,AIA5,AIA6,AIA7,AIA8,PAC1,PAC2,PAC3,PAC4,PAC5,PAC6,PAC7,PAC8,MLU1,MLU2,MLU3,MLU4,MLU5,MLU6,MLU7,MLU8,MLU9,RSO1,RSO2,RSO3,RSO4,RSO5,RSO6,RSO7,RSO8,CRE1,CRE2,CRE3,CRE4,CRE5,CRE6,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,CHD_Mean,AIA_Mean,PAC_Mean,MLU_Mean,RSO_Mean,CRE_Mean,IMP_Mean
R249,Yes,Yes,Male,25-34,Bachelor/HND,Insurance/investment/other licensed financial institution,Relationship/Marketing,6-10,Yes,2,Yes,Yes,4.0,5.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.3,3.875,3.0,2.4444444444444446,3.5,3.3333333333333335,2.375
R250,Yes,Yes,Female,45-54,Bachelor/HND,Microfinance bank,Digital Banking/Product,Less than 2,Yes,1,Do not know,Yes,1.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,,3.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,,4.0,1.0,3.0,3.0,3.0,3.0,2.0,,2.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,2.2,2.875,2.5714285714285716,4.0,2.4285714285714284,3.1666666666666665,2.25
R251,Yes,Yes,Male,18-24,Bachelor/HND,Commercial bank,Digital Banking/Product,2-5,Yes,3,Yes,Yes,,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,4.0,3.0,4.0,2.0,2.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.111111111111111,2.875,2.875,4.333333333333333,3.125,3.5,3.875
R252,Yes,Yes,Female,25-34,Bachelor/HND,Commercial bank,Relationship/Marketing,6-10,Yes,4,Yes,Yes,5.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.2,4.428571428571429,3.875,4.111111111111111,4.0,3.3333333333333335,4.375
R253,Yes,Yes,Female,35-44,Diploma/OND/NCE,Fintech/payment provider,Relationship/Marketing,2-5,Yes,2,Yes,Yes,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.1,3.5,3.125,3.0,2.875,2.0,3.4285714285714284
R254,Yes,Yes,Female,45-54,Master's,Merchant bank,Other,2-5,Yes,1,Yes,Yes,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,2.8,2.5,2.75,3.111111111111111,2.875,2.6666666666666665,2.25
R255,Yes,Yes,Male,25-34,Postgraduate Diploma,Commercial bank,Management/Strategy,2-5,Yes,0,Do not know,Yes,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,,3.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.3,2.5,3.0,3.111111111111111,3.0,2.8333333333333335,2.75
R256,Yes,Yes,Male,45-54,Master's,Digital bank/neobank,Management/Strategy,6-10,Yes,0,Do not know,Yes,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,5.0,5.0,4.0,3.0,5.0,4.0,3.6,2.75,3.0,2.888888888888889,3.142857142857143,2.8333333333333335,4.0
R257,Yes,Yes,Male,45-54,Bachelor/HND,Fintech/payment provider,IT/Technology,11-15,Yes,2,Do not know,Yes,3.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,,4.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,,3.0,2.0,4.0,2.0,4.0,3.0,5.0,2.0,4.0,3.0,3.0,3.875,2.875,3.25,3.5,2.2,3.375
R258,Yes,Yes,Male,25-34,Master's,Commercial bank,Management/Strategy,11-15,Yes,3,No,Yes,4.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,,4.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,3.1,3.25,2.857142857142857,3.4444444444444446,3.0,3.5,3.25
R259,Yes,Yes,Male,55 or above,Bachelor/HND,Insurance/investment/other licensed financial institution,Digital Banking/Product,Less than 2,Yes,4,Yes,Yes,3.0,4.0,4.0,3.0,3.0,5.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,3.4,2.75,2.75,1.7777777777777777,2.125,2.6666666666666665,3.125
R260,Yes,Yes,Male,35-44,Postgraduate Diploma,Insurance/investment/other licensed financial institution,Risk/Compliance,2-5,Yes,2,Yes,Yes,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.444444444444445,2.75,3.125,3.0,3.5,3.1666666666666665,3.25
R261,Yes,Yes,Female,35-44,Bachelor/HND,Commercial bank,Digital Banking/Product,6-10,Yes,2,Yes,Yes,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,1.7,3.0,2.875,3.2222222222222223,4.0,3.8333333333333335,2.375
R262,Yes,Yes,Male,18-24,Bachelor/HND,Digital bank/neobank,Other,2-5,Yes,0,No,Yes,4.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,3.0,2.2857142857142856,1.625,2.6666666666666665,1.75,2.1666666666666665,3.125
R263,Yes,Yes,Prefer not to say,25-34,Bachelor/HND,Commercial bank,Data/Analytics/AI,6-10,Yes,0,Yes,Yes,3.0,3.0,5.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,,3.3,1.375,1.25,2.2222222222222223,2.5,2.4,1.5714285714285714
R264,Yes,Yes,Prefer not to say,35-44,Bachelor/HND,Insurance/investment/other licensed financial institution,Other,2-5,Yes,3,Yes,Yes,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.5,3.875,2.375,3.6666666666666665,3.25,2.6666666666666665,2.625
R265,Yes,Yes,Male,45-54,Bachelor/HND,Commercial bank,Digital Banking/Product,2-5,Yes,4,Yes,Yes,4.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,3.0,2.0,,2.0,3.0,3.0,3.0,2.0,3.6,3.75,2.375,3.7777777777777777,3.875,3.8333333333333335,2.5714285714285716
R266,Yes,Yes,Female,35-44,Postgraduate Diploma,Merchant bank,IT/Technology,2-5,Yes,1,No,Yes,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,2.0,,4.0,2.7,3.125,3.0,2.4444444444444446,2.375,3.0,3.7142857142857144
R267,Yes,Yes,Female,25-34,Bachelor/HND,Digital bank/neobank,Customer Experience/Service,6-10,Yes,2,No,Yes,4.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,2.7,2.625,3.75,2.0,3.0,2.5,2.875
R268,Yes,Yes,Male,55 or above,Bachelor/HND,Microfinance bank,Digital Banking/Product,Less than 2,Yes,2,Yes,Yes,3.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,,5.0,4.0,3.0,5.0,4.0,2.0,3.0,,4.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.7,3.125,3.5,4.0,3.142857142857143,3.1666666666666665,3.375
R269,Yes,Yes,Female,35-44,Master's,Insurance/investment/other licensed financial institution,IT/Technology,2-5,Yes,3,No,Yes,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,2.0,3.0,,1.0,,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,2.4,1.875,1.875,3.5555555555555554,,1.8333333333333333,3.875
R270,Yes,Yes,Male,35-44,Bachelor/HND,Commercial bank,Digital Banking/Product,Less than 2,Yes,3,Yes,Yes,3.0,2.0,4.0,,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,,,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,2.6666666666666665,3.125,,3.0,3.125,4.5,1.4285714285714286
R271,Yes,Yes,Male,18-24,Bachelor/HND,Commercial bank,IT/Technology,2-5,Yes,3,Yes,Yes,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,,2.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.5,3.625,3.857142857142857,3.3333333333333335,3.625,2.8333333333333335,2.875
R272,Yes,Yes,Male,25-34,Master's,Digital bank/neobank,Digital Banking/Product,6-10,Yes,2,No,Yes,2.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.9,3.375,3.0,4.222222222222222,3.5,3.6666666666666665,2.5
R273,Yes,Yes,Male,25-34,Postgraduate Diploma,Microfinance bank,Management/Strategy,6-10,Yes,4,Yes,Yes,4.0,2.0,4.0,3.0,3.0,3.0,2.0,,3.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,,5.0,3.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,,3.0,2.0,3.111111111111111,4.25,3.625,2.888888888888889,3.875,4.2,3.7142857142857144
R274,Yes,Yes,Male,45-54,Bachelor/HND,Merchant bank,Digital Banking/Product,2-5,Yes,2,Yes,Yes,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,4.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,2.6,1.625,2.75,3.5555555555555554,2.625,2.4,2.75
R275,Yes,Yes,Male,35-44,Master's,Insurance/investment/other licensed financial institution,Data/Analytics/AI,6-10,Yes,3,Yes,Yes,4.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,,1.0,,3.0,1.0,3.0,1.0,1.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,1.0,3.7,4.125,3.25,,4.25,3.4,2.5
R276,Yes,Yes,Female,45-54,Diploma/OND/NCE,Microfinance bank,IT/Technology,6-10,Yes,4,Yes,Yes,3.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,,4.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.375,3.25,3.6666666666666665,3.142857142857143,4.333333333333333,3.125
R277,Yes,Yes,Male,35-44,Postgraduate Diploma,Commercial bank,Relationship/Marketing,16 or more,Yes,1,No,Yes,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.2,3.0,4.625,2.5555555555555554,3.25,2.8333333333333335,2.125
R278,Yes,Yes,Male,35-44,Master's,Merchant bank,Relationship/Marketing,6-10,Yes,3,Yes,Yes,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,,4.0,3.0,5.0,3.0,,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.125,3.4285714285714284,3.5,3.0,3.0,2.5
R279,Yes,Yes,Prefer not to say,25-34,Diploma/OND/NCE,Fintech/payment provider,Digital Banking/Product,16 or more,Yes,1,No,Yes,,2.0,2.0,2.0,3.0,,2.0,2.0,,2.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,,2.875,2.625,2.5555555555555554,2.25,2.2,3.125
R280,Yes,Yes,Female,25-34,Bachelor/HND,Microfinance bank,Customer Experience/Service,2-5,Yes,3,No,Yes,4.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.2,3.875,3.5,3.2222222222222223,3.5,4.0,3.0
R281,Yes,Yes,Female,45-54,Bachelor/HND,Commercial bank,Digital Banking/Product,2-5,Yes,1,No,Yes,3.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,2.7,3.375,2.625,4.0,3.0,2.3333333333333335,3.25
R282,Yes,Yes,Male,35-44,Master's,Commercial bank,Relationship/Marketing,2-5,Yes,2,Do not know,Yes,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.4,1.875,2.125,2.111111111111111,2.125,3.1666666666666665,2.5
R283,Yes,Yes,Male,25-34,Bachelor/HND,Microfinance bank,Customer Experience/Service,11-15,Yes,0,No,Yes,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.1,2.375,2.375,3.111111111111111,2.0,2.1666666666666665,2.625
R284,Yes,Yes,Female,25-34,Bachelor/HND,Commercial bank,Customer Experience/Service,2-5,Yes,3,Yes,Yes,3.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,,3.0,3.0,,2.0,5.0,4.0,3.0,4.0,3.0,3.0,2.8,4.625,3.75,3.111111111111111,3.5,2.8,3.4285714285714284
R285,Yes,Yes,Male,35-44,Postgraduate Diploma,Fintech/payment provider,Digital Banking/Product,2-5,Yes,1,Yes,Yes,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.8,2.625,2.375,2.5555555555555554,2.5,2.8333333333333335,1.875
R286,Yes,Yes,Male,25-34,Bachelor/HND,Digital bank/neobank,Risk/Compliance,6-10,Yes,3,Yes,Yes,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,2.1,1.2857142857142858,2.5,2.888888888888889,2.5,4.0,3.625
R287,Yes,Yes,Female,55 or above,Bachelor/HND,Commercial bank,Digital Banking/Product,6-10,Yes,3,Yes,Yes,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,2.7,3.2857142857142856,3.25,2.5555555555555554,4.125,2.3333333333333335,2.875
R288,Yes,Yes,Female,18-24,Bachelor/HND,Commercial bank,Digital Banking/Product,6-10,Yes,1,Do not know,Yes,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,3.2,1.75,2.75,1.5555555555555556,2.25,2.3333333333333335,3.0
R289,Yes,Yes,Male,45-54,Bachelor/HND,Digital bank/neobank,Customer Experience/Service,6-10,Yes,4,No,Yes,3.0,5.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.7,2.375,3.5,2.888888888888889,2.25,3.0,2.25
